id,category,subcategory,clean_text,corrupt_text,clean_label,corrupt_label,target_tokens,target_positions,difficulty,expected_layer_sensitivity,notes
1759,intensity,diminisher_vs_intensifier,The experience was absolutely amazing,The experience was scarcely amazing,positive,neutral,"['absolutely', 'scarcely', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with amazing
1760,intensity,diminisher_vs_intensifier,The experience was completely excellent,The experience was hardly excellent,positive,neutral,"['completely', 'hardly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with excellent
1761,intensity,diminisher_vs_intensifier,The experience was extremely amazing,The experience was only slightly amazing,positive,neutral,"['extremely', 'only slightly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with amazing
1762,intensity,diminisher_vs_intensifier,The experience was completely wonderful,The experience was only slightly wonderful,positive,neutral,"['completely', 'only slightly', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with wonderful
1763,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was hardly incredible,positive,neutral,"['utterly', 'hardly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with incredible
1764,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was barely excellent,positive,neutral,"['extremely', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs barely with excellent
1765,intensity,diminisher_vs_intensifier,The experience was utterly brilliant,The experience was only slightly brilliant,positive,neutral,"['utterly', 'only slightly', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with brilliant
1766,intensity,diminisher_vs_intensifier,The experience was utterly amazing,The experience was not very amazing,positive,neutral,"['utterly', 'not very', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with amazing
1767,intensity,diminisher_vs_intensifier,The experience was utterly fantastic,The experience was scarcely fantastic,positive,neutral,"['utterly', 'scarcely', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with fantastic
1768,intensity,diminisher_vs_intensifier,The experience was absolutely spectacular,The experience was scarcely spectacular,positive,neutral,"['absolutely', 'scarcely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with spectacular
1769,intensity,diminisher_vs_intensifier,The experience was completely outstanding,The experience was barely outstanding,positive,neutral,"['completely', 'barely', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with outstanding
1770,intensity,diminisher_vs_intensifier,The experience was incredibly incredible,The experience was only slightly incredible,positive,neutral,"['incredibly', 'only slightly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs only slightly with incredible
1771,intensity,diminisher_vs_intensifier,The experience was absolutely magnificent,The experience was not very magnificent,positive,neutral,"['absolutely', 'not very', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with magnificent
1772,intensity,diminisher_vs_intensifier,The experience was incredibly wonderful,The experience was scarcely wonderful,positive,neutral,"['incredibly', 'scarcely', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with wonderful
1773,intensity,diminisher_vs_intensifier,The experience was extremely outstanding,The experience was only slightly outstanding,positive,neutral,"['extremely', 'only slightly', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with outstanding
1774,intensity,diminisher_vs_intensifier,The experience was completely spectacular,The experience was barely spectacular,positive,neutral,"['completely', 'barely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with spectacular
1775,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was scarcely incredible,positive,neutral,"['utterly', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with incredible
1776,intensity,diminisher_vs_intensifier,The experience was absolutely spectacular,The experience was barely spectacular,positive,neutral,"['absolutely', 'barely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with spectacular
1777,intensity,diminisher_vs_intensifier,The experience was extremely fantastic,The experience was only slightly fantastic,positive,neutral,"['extremely', 'only slightly', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with fantastic
1778,intensity,diminisher_vs_intensifier,The experience was completely amazing,The experience was only slightly amazing,positive,neutral,"['completely', 'only slightly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with amazing
1779,intensity,diminisher_vs_intensifier,The experience was completely incredible,The experience was only slightly incredible,positive,neutral,"['completely', 'only slightly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with incredible
1780,intensity,diminisher_vs_intensifier,The experience was incredibly amazing,The experience was hardly amazing,positive,neutral,"['incredibly', 'hardly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with amazing
1781,intensity,diminisher_vs_intensifier,The experience was completely spectacular,The experience was only slightly spectacular,positive,neutral,"['completely', 'only slightly', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with spectacular
1782,intensity,diminisher_vs_intensifier,The experience was completely excellent,The experience was barely excellent,positive,neutral,"['completely', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with excellent
1783,intensity,diminisher_vs_intensifier,The experience was incredibly wonderful,The experience was only slightly wonderful,positive,neutral,"['incredibly', 'only slightly', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs only slightly with wonderful
1784,intensity,diminisher_vs_intensifier,The experience was extremely magnificent,The experience was not very magnificent,positive,neutral,"['extremely', 'not very', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs not very with magnificent
1785,intensity,diminisher_vs_intensifier,The experience was incredibly magnificent,The experience was not very magnificent,positive,neutral,"['incredibly', 'not very', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs not very with magnificent
1786,intensity,diminisher_vs_intensifier,The experience was incredibly superb,The experience was barely superb,positive,neutral,"['incredibly', 'barely', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs barely with superb
1787,intensity,diminisher_vs_intensifier,The experience was incredibly magnificent,The experience was barely magnificent,positive,neutral,"['incredibly', 'barely', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs barely with magnificent
1788,intensity,diminisher_vs_intensifier,The experience was utterly spectacular,The experience was scarcely spectacular,positive,neutral,"['utterly', 'scarcely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with spectacular
1789,intensity,diminisher_vs_intensifier,The experience was utterly fantastic,The experience was barely fantastic,positive,neutral,"['utterly', 'barely', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs barely with fantastic
1790,intensity,diminisher_vs_intensifier,The experience was absolutely fantastic,The experience was scarcely fantastic,positive,neutral,"['absolutely', 'scarcely', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with fantastic
1791,intensity,diminisher_vs_intensifier,The experience was absolutely amazing,The experience was not very amazing,positive,neutral,"['absolutely', 'not very', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with amazing
1792,intensity,diminisher_vs_intensifier,The experience was utterly amazing,The experience was hardly amazing,positive,neutral,"['utterly', 'hardly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with amazing
1793,intensity,diminisher_vs_intensifier,The experience was completely outstanding,The experience was barely outstanding,positive,neutral,"['completely', 'barely', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with outstanding
1794,intensity,diminisher_vs_intensifier,The experience was completely fantastic,The experience was only slightly fantastic,positive,neutral,"['completely', 'only slightly', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with fantastic
1795,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was not very excellent,positive,neutral,"['extremely', 'not very', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs not very with excellent
1796,intensity,diminisher_vs_intensifier,The experience was utterly wonderful,The experience was scarcely wonderful,positive,neutral,"['utterly', 'scarcely', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with wonderful
1797,intensity,diminisher_vs_intensifier,The experience was incredibly magnificent,The experience was hardly magnificent,positive,neutral,"['incredibly', 'hardly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with magnificent
1798,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was hardly incredible,positive,neutral,"['utterly', 'hardly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with incredible
1799,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was only slightly excellent,positive,neutral,"['extremely', 'only slightly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with excellent
1800,intensity,diminisher_vs_intensifier,The experience was extremely incredible,The experience was scarcely incredible,positive,neutral,"['extremely', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs scarcely with incredible
1801,intensity,diminisher_vs_intensifier,The experience was incredibly brilliant,The experience was not very brilliant,positive,neutral,"['incredibly', 'not very', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs not very with brilliant
1802,intensity,diminisher_vs_intensifier,The experience was utterly superb,The experience was hardly superb,positive,neutral,"['utterly', 'hardly', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with superb
1803,intensity,diminisher_vs_intensifier,The experience was utterly superb,The experience was hardly superb,positive,neutral,"['utterly', 'hardly', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with superb
1804,intensity,diminisher_vs_intensifier,The experience was completely brilliant,The experience was not very brilliant,positive,neutral,"['completely', 'not very', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs not very with brilliant
1805,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was scarcely incredible,positive,neutral,"['utterly', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with incredible
1806,intensity,diminisher_vs_intensifier,The experience was utterly excellent,The experience was not very excellent,positive,neutral,"['utterly', 'not very', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with excellent
1807,intensity,diminisher_vs_intensifier,The experience was completely excellent,The experience was only slightly excellent,positive,neutral,"['completely', 'only slightly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with excellent
1808,intensity,diminisher_vs_intensifier,The experience was extremely incredible,The experience was only slightly incredible,positive,neutral,"['extremely', 'only slightly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with incredible
1809,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was hardly excellent,positive,neutral,"['extremely', 'hardly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs hardly with excellent
1810,intensity,diminisher_vs_intensifier,The experience was absolutely fantastic,The experience was only slightly fantastic,positive,neutral,"['absolutely', 'only slightly', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs only slightly with fantastic
1811,intensity,diminisher_vs_intensifier,The experience was utterly magnificent,The experience was not very magnificent,positive,neutral,"['utterly', 'not very', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with magnificent
1812,intensity,diminisher_vs_intensifier,The experience was utterly brilliant,The experience was hardly brilliant,positive,neutral,"['utterly', 'hardly', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with brilliant
1813,intensity,diminisher_vs_intensifier,The experience was incredibly magnificent,The experience was only slightly magnificent,positive,neutral,"['incredibly', 'only slightly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs only slightly with magnificent
1814,intensity,diminisher_vs_intensifier,The experience was completely magnificent,The experience was only slightly magnificent,positive,neutral,"['completely', 'only slightly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with magnificent
1815,intensity,diminisher_vs_intensifier,The experience was completely excellent,The experience was hardly excellent,positive,neutral,"['completely', 'hardly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with excellent
1816,intensity,diminisher_vs_intensifier,The experience was utterly superb,The experience was scarcely superb,positive,neutral,"['utterly', 'scarcely', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with superb
1817,intensity,diminisher_vs_intensifier,The experience was incredibly incredible,The experience was barely incredible,positive,neutral,"['incredibly', 'barely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs barely with incredible
1818,intensity,diminisher_vs_intensifier,The experience was extremely magnificent,The experience was barely magnificent,positive,neutral,"['extremely', 'barely', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs barely with magnificent
1819,intensity,diminisher_vs_intensifier,The experience was completely brilliant,The experience was not very brilliant,positive,neutral,"['completely', 'not very', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs not very with brilliant
1820,intensity,diminisher_vs_intensifier,The experience was extremely outstanding,The experience was barely outstanding,positive,neutral,"['extremely', 'barely', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs barely with outstanding
1821,intensity,diminisher_vs_intensifier,The experience was absolutely magnificent,The experience was not very magnificent,positive,neutral,"['absolutely', 'not very', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with magnificent
1822,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was hardly incredible,positive,neutral,"['utterly', 'hardly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with incredible
1823,intensity,diminisher_vs_intensifier,The experience was absolutely superb,The experience was barely superb,positive,neutral,"['absolutely', 'barely', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with superb
1824,intensity,diminisher_vs_intensifier,The experience was completely spectacular,The experience was hardly spectacular,positive,neutral,"['completely', 'hardly', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with spectacular
1825,intensity,diminisher_vs_intensifier,The experience was completely incredible,The experience was barely incredible,positive,neutral,"['completely', 'barely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with incredible
1826,intensity,diminisher_vs_intensifier,The experience was incredibly outstanding,The experience was hardly outstanding,positive,neutral,"['incredibly', 'hardly', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with outstanding
1827,intensity,diminisher_vs_intensifier,The experience was utterly excellent,The experience was barely excellent,positive,neutral,"['utterly', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs barely with excellent
1828,intensity,diminisher_vs_intensifier,The experience was utterly magnificent,The experience was scarcely magnificent,positive,neutral,"['utterly', 'scarcely', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with magnificent
1829,intensity,diminisher_vs_intensifier,The experience was utterly spectacular,The experience was only slightly spectacular,positive,neutral,"['utterly', 'only slightly', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with spectacular
1830,intensity,diminisher_vs_intensifier,The experience was utterly excellent,The experience was barely excellent,positive,neutral,"['utterly', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs barely with excellent
1831,intensity,diminisher_vs_intensifier,The experience was completely incredible,The experience was scarcely incredible,positive,neutral,"['completely', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs scarcely with incredible
1832,intensity,diminisher_vs_intensifier,The experience was absolutely brilliant,The experience was only slightly brilliant,positive,neutral,"['absolutely', 'only slightly', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs only slightly with brilliant
1833,intensity,diminisher_vs_intensifier,The experience was utterly superb,The experience was not very superb,positive,neutral,"['utterly', 'not very', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with superb
1834,intensity,diminisher_vs_intensifier,The experience was completely excellent,The experience was only slightly excellent,positive,neutral,"['completely', 'only slightly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs only slightly with excellent
1835,intensity,diminisher_vs_intensifier,The experience was absolutely brilliant,The experience was not very brilliant,positive,neutral,"['absolutely', 'not very', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with brilliant
1836,intensity,diminisher_vs_intensifier,The experience was completely magnificent,The experience was not very magnificent,positive,neutral,"['completely', 'not very', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs not very with magnificent
1837,intensity,diminisher_vs_intensifier,The experience was incredibly amazing,The experience was hardly amazing,positive,neutral,"['incredibly', 'hardly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with amazing
1838,intensity,diminisher_vs_intensifier,The experience was absolutely incredible,The experience was scarcely incredible,positive,neutral,"['absolutely', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with incredible
1839,intensity,diminisher_vs_intensifier,The experience was utterly fantastic,The experience was only slightly fantastic,positive,neutral,"['utterly', 'only slightly', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with fantastic
1840,intensity,diminisher_vs_intensifier,The experience was extremely magnificent,The experience was hardly magnificent,positive,neutral,"['extremely', 'hardly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs hardly with magnificent
1841,intensity,diminisher_vs_intensifier,The experience was utterly superb,The experience was scarcely superb,positive,neutral,"['utterly', 'scarcely', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs scarcely with superb
1842,intensity,diminisher_vs_intensifier,The experience was utterly wonderful,The experience was only slightly wonderful,positive,neutral,"['utterly', 'only slightly', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with wonderful
1843,intensity,diminisher_vs_intensifier,The experience was utterly wonderful,The experience was barely wonderful,positive,neutral,"['utterly', 'barely', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs barely with wonderful
1844,intensity,diminisher_vs_intensifier,The experience was completely outstanding,The experience was hardly outstanding,positive,neutral,"['completely', 'hardly', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with outstanding
1845,intensity,diminisher_vs_intensifier,The experience was incredibly excellent,The experience was barely excellent,positive,neutral,"['incredibly', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs barely with excellent
1846,intensity,diminisher_vs_intensifier,The experience was incredibly wonderful,The experience was not very wonderful,positive,neutral,"['incredibly', 'not very', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs not very with wonderful
1847,intensity,diminisher_vs_intensifier,The experience was utterly fantastic,The experience was only slightly fantastic,positive,neutral,"['utterly', 'only slightly', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with fantastic
1848,intensity,diminisher_vs_intensifier,The experience was incredibly wonderful,The experience was scarcely wonderful,positive,neutral,"['incredibly', 'scarcely', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with wonderful
1849,intensity,diminisher_vs_intensifier,The experience was absolutely excellent,The experience was barely excellent,positive,neutral,"['absolutely', 'barely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with excellent
1850,intensity,diminisher_vs_intensifier,The experience was extremely magnificent,The experience was scarcely magnificent,positive,neutral,"['extremely', 'scarcely', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs scarcely with magnificent
1851,intensity,diminisher_vs_intensifier,The experience was completely amazing,The experience was hardly amazing,positive,neutral,"['completely', 'hardly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with amazing
1852,intensity,diminisher_vs_intensifier,The experience was incredibly amazing,The experience was only slightly amazing,positive,neutral,"['incredibly', 'only slightly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs only slightly with amazing
1853,intensity,diminisher_vs_intensifier,The experience was completely excellent,The experience was scarcely excellent,positive,neutral,"['completely', 'scarcely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs scarcely with excellent
1854,intensity,diminisher_vs_intensifier,The experience was absolutely superb,The experience was scarcely superb,positive,neutral,"['absolutely', 'scarcely', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with superb
1855,intensity,diminisher_vs_intensifier,The experience was incredibly outstanding,The experience was hardly outstanding,positive,neutral,"['incredibly', 'hardly', 'outstanding']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with outstanding
1856,intensity,diminisher_vs_intensifier,The experience was completely wonderful,The experience was barely wonderful,positive,neutral,"['completely', 'barely', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with wonderful
1857,intensity,diminisher_vs_intensifier,The experience was completely magnificent,The experience was hardly magnificent,positive,neutral,"['completely', 'hardly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with magnificent
1858,intensity,diminisher_vs_intensifier,The experience was incredibly excellent,The experience was hardly excellent,positive,neutral,"['incredibly', 'hardly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs hardly with excellent
1859,intensity,diminisher_vs_intensifier,The experience was absolutely brilliant,The experience was not very brilliant,positive,neutral,"['absolutely', 'not very', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with brilliant
1860,intensity,diminisher_vs_intensifier,The experience was absolutely brilliant,The experience was barely brilliant,positive,neutral,"['absolutely', 'barely', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs barely with brilliant
1861,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was hardly incredible,positive,neutral,"['utterly', 'hardly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with incredible
1862,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was not very incredible,positive,neutral,"['utterly', 'not very', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with incredible
1863,intensity,diminisher_vs_intensifier,The experience was incredibly magnificent,The experience was scarcely magnificent,positive,neutral,"['incredibly', 'scarcely', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with magnificent
1864,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was only slightly excellent,positive,neutral,"['extremely', 'only slightly', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with excellent
1865,intensity,diminisher_vs_intensifier,The experience was completely incredible,The experience was barely incredible,positive,neutral,"['completely', 'barely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with incredible
1866,intensity,diminisher_vs_intensifier,The experience was absolutely wonderful,The experience was not very wonderful,positive,neutral,"['absolutely', 'not very', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs not very with wonderful
1867,intensity,diminisher_vs_intensifier,The experience was utterly amazing,The experience was barely amazing,positive,neutral,"['utterly', 'barely', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs barely with amazing
1868,intensity,diminisher_vs_intensifier,The experience was absolutely excellent,The experience was scarcely excellent,positive,neutral,"['absolutely', 'scarcely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs scarcely with excellent
1869,intensity,diminisher_vs_intensifier,The experience was absolutely amazing,The experience was hardly amazing,positive,neutral,"['absolutely', 'hardly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: absolutely vs hardly with amazing
1870,intensity,diminisher_vs_intensifier,The experience was incredibly amazing,The experience was only slightly amazing,positive,neutral,"['incredibly', 'only slightly', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs only slightly with amazing
1871,intensity,diminisher_vs_intensifier,The experience was utterly wonderful,The experience was not very wonderful,positive,neutral,"['utterly', 'not very', 'wonderful']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs not very with wonderful
1872,intensity,diminisher_vs_intensifier,The experience was extremely excellent,The experience was scarcely excellent,positive,neutral,"['extremely', 'scarcely', 'excellent']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs scarcely with excellent
1873,intensity,diminisher_vs_intensifier,The experience was utterly brilliant,The experience was hardly brilliant,positive,neutral,"['utterly', 'hardly', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with brilliant
1874,intensity,diminisher_vs_intensifier,The experience was incredibly spectacular,The experience was scarcely spectacular,positive,neutral,"['incredibly', 'scarcely', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with spectacular
1875,intensity,diminisher_vs_intensifier,The experience was completely superb,The experience was hardly superb,positive,neutral,"['completely', 'hardly', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs hardly with superb
1876,intensity,diminisher_vs_intensifier,The experience was extremely brilliant,The experience was not very brilliant,positive,neutral,"['extremely', 'not very', 'brilliant']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs not very with brilliant
1877,intensity,diminisher_vs_intensifier,The experience was utterly spectacular,The experience was hardly spectacular,positive,neutral,"['utterly', 'hardly', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with spectacular
1878,intensity,diminisher_vs_intensifier,The experience was extremely incredible,The experience was only slightly incredible,positive,neutral,"['extremely', 'only slightly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs only slightly with incredible
1879,intensity,diminisher_vs_intensifier,The experience was extremely incredible,The experience was scarcely incredible,positive,neutral,"['extremely', 'scarcely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: extremely vs scarcely with incredible
1880,intensity,diminisher_vs_intensifier,The experience was completely incredible,The experience was barely incredible,positive,neutral,"['completely', 'barely', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: completely vs barely with incredible
1881,intensity,diminisher_vs_intensifier,The experience was utterly superb,The experience was only slightly superb,positive,neutral,"['utterly', 'only slightly', 'superb']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with superb
1882,intensity,diminisher_vs_intensifier,The experience was incredibly amazing,The experience was scarcely amazing,positive,neutral,"['incredibly', 'scarcely', 'amazing']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs scarcely with amazing
1883,intensity,diminisher_vs_intensifier,The experience was utterly magnificent,The experience was only slightly magnificent,positive,neutral,"['utterly', 'only slightly', 'magnificent']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with magnificent
1884,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was hardly incredible,positive,neutral,"['utterly', 'hardly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs hardly with incredible
1885,intensity,diminisher_vs_intensifier,The experience was utterly spectacular,The experience was only slightly spectacular,positive,neutral,"['utterly', 'only slightly', 'spectacular']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with spectacular
1886,intensity,diminisher_vs_intensifier,The experience was incredibly fantastic,The experience was not very fantastic,positive,neutral,"['incredibly', 'not very', 'fantastic']",[5],hard,"[4, 5, 6]",Intensity flip: incredibly vs not very with fantastic
1887,intensity,diminisher_vs_intensifier,The experience was utterly incredible,The experience was only slightly incredible,positive,neutral,"['utterly', 'only slightly', 'incredible']",[5],hard,"[4, 5, 6]",Intensity flip: utterly vs only slightly with incredible
